JoinKey,,SuspiciousPairCount
172.23.100.58_10.32.0.207,0,21
172.23.100.58_10.32.0.209,0,49
172.23.100.59_10.32.0.205,0,36
172.23.100.59_10.32.1.203,0,37
172.23.101.101_10.32.0.201,0,45
172.23.101.102_10.32.0.203,0,49
172.23.101.102_10.32.1.204,0,58
172.23.101.104_10.32.0.208,0,42
172.23.101.106_10.32.0.204,0,52
172.23.101.172_10.32.0.206,0,35
172.23.101.172_10.32.1.203,0,57
172.23.101.173_10.32.0.207,0,45
172.23.101.173_10.32.0.209,0,52
172.23.101.175_10.32.0.201,0,54
172.23.101.175_10.32.0.210,0,53
172.23.101.176_10.32.0.204,0,36
172.23.101.176_10.32.0.205,0,32
172.23.101.176_10.32.0.208,0,40
172.23.101.50_10.32.1.203,0,39
172.23.101.51_10.32.1.205,0,36
172.23.101.52_10.32.0.202,0,35
172.23.101.56_10.32.0.201,0,19
172.23.101.57_10.32.0.207,0,50
172.23.101.59_10.32.0.207,0,29
172.23.102.141_10.32.1.202,0,45
172.23.102.142_10.32.0.204,0,47
172.23.102.142_10.32.0.206,0,28
172.23.102.145_10.32.0.210,0,45
172.23.102.146_10.32.0.206,0,30
172.23.102.147_10.32.1.201,0,34
172.23.102.148_10.32.1.205,0,38
172.23.102.200_10.32.0.210,0,56
172.23.102.206_10.32.0.201,0,38
172.23.102.208_10.32.1.203,0,50
172.23.102.208_10.32.1.206,0,39
172.23.102.54_10.32.0.203,0,57
172.23.102.54_10.32.0.208,0,35
172.23.102.54_10.32.1.203,0,36
172.23.102.55_10.32.1.204,0,44
172.23.102.56_10.32.0.206,0,46
172.23.102.57_10.32.0.207,0,50
172.23.102.58_10.32.1.202,0,36
172.23.103.180_10.32.1.204,0,70
172.23.103.181_10.32.0.201,0,27
172.23.103.181_10.32.1.206,0,37
172.23.103.182_10.32.0.100,0,4666
172.23.103.183_10.32.1.203,0,46
172.23.103.187_10.32.1.206,0,37
172.23.103.224_10.32.1.201,0,35
172.23.103.226_10.32.0.208,0,42
172.23.103.231_10.32.0.207,0,41
172.23.103.237_10.32.0.201,0,43
172.23.103.70_10.32.0.205,0,36
172.23.103.76_10.32.0.206,0,48
172.23.103.77_10.32.1.204,0,35
172.23.103.78_10.32.0.205,0,38
172.23.104.113_10.32.0.100,0,4680
172.23.104.149_10.32.1.203,0,35
172.23.104.160_10.32.0.210,0,48
172.23.104.161_10.32.0.206,0,47
172.23.104.161_10.32.1.204,0,47
172.23.104.163_10.32.0.100,0,4671
172.23.104.165_10.32.0.100,0,4671
172.23.104.165_10.32.0.210,0,46
172.23.104.166_10.32.0.209,0,43
172.23.104.167_10.32.1.203,0,31
172.23.104.169_10.32.0.202,0,28
172.23.104.198_10.32.0.205,0,38
172.23.104.198_10.32.1.205,0,39
172.23.104.199_10.32.1.202,0,32
172.23.104.242_10.32.0.210,0,62
172.23.104.242_10.32.1.206,0,50
172.23.104.244_10.32.0.206,0,36
172.23.104.70_10.32.0.202,0,53
172.23.104.75_10.32.0.201,0,40
172.23.105.21_10.32.0.206,0,43
172.23.105.240_10.32.0.206,0,39
172.23.105.242_10.32.0.206,0,41
172.23.105.242_10.32.0.207,0,36
172.23.105.244_10.32.0.207,0,46
172.23.105.244_10.32.0.208,0,59
172.23.105.24_10.32.0.100,0,4664
172.23.105.27_10.32.0.203,0,42
172.23.105.27_10.32.1.205,0,27
172.23.105.50_10.32.1.202,0,38
172.23.105.56_10.32.1.204,0,37
172.23.106.131_10.32.0.210,0,58
172.23.106.133_10.32.0.206,0,50
172.23.106.133_10.32.0.209,0,34
172.23.106.134_10.32.0.201,0,38
172.23.106.135_10.32.0.206,0,41
172.23.106.136_10.32.0.202,0,33
172.23.106.139_10.32.1.202,0,39
172.23.106.180_10.32.1.204,0,36
172.23.106.181_10.32.1.203,0,47
172.23.106.181_10.32.1.204,0,41
172.23.106.182_10.32.0.100,0,4648
172.23.106.182_10.32.1.203,0,57
172.23.106.185_10.32.0.206,0,31
172.23.106.185_10.32.1.205,0,37
172.23.106.186_10.32.1.203,0,39
172.23.106.187_10.32.1.202,0,36
172.23.106.188_10.32.0.205,0,51
172.23.106.31_10.32.0.207,0,43
172.23.106.32_10.32.0.206,0,40
172.23.106.32_10.32.1.201,0,29
172.23.106.34_10.32.0.206,0,37
172.23.106.35_10.32.1.201,0,34
172.23.106.39_10.32.1.205,0,32
172.23.107.140_10.32.0.209,0,28
172.23.107.140_10.32.1.204,0,43
172.23.107.141_10.32.1.205,0,34
172.23.107.143_10.32.0.201,0,37
172.23.107.143_10.32.1.201,0,49
172.23.107.144_10.32.0.203,0,41
172.23.107.145_10.32.1.206,0,38
172.23.107.146_10.32.0.100,0,4688
172.23.107.147_10.32.0.100,0,4665
172.23.107.148_10.32.0.100,0,4672
172.23.107.148_10.32.1.203,0,31
172.23.107.240_10.32.1.201,0,34
172.23.107.241_10.32.0.210,0,43
172.23.107.245_10.32.0.207,0,42
172.23.107.245_10.32.0.209,0,26
172.23.107.246_10.32.0.201,0,38
172.23.107.249_10.32.0.209,0,40
172.23.107.70_10.32.0.100,0,4696
172.23.107.74_10.32.1.203,0,41
172.23.107.75_10.32.0.208,0,47
172.23.107.75_10.32.0.210,0,40
172.23.107.77_10.32.1.205,0,51
172.23.108.100_10.32.0.205,0,49
172.23.108.101_10.32.0.202,0,23
172.23.108.102_10.32.0.203,0,40
172.23.108.103_10.32.0.100,0,4677
172.23.108.106_10.32.0.100,0,4656
172.23.108.107_10.32.0.201,0,35
172.23.108.108_10.32.0.202,0,43
172.23.108.109_10.32.1.203,0,46
172.23.108.190_10.32.0.210,0,44
172.23.108.190_10.32.1.203,0,41
172.23.108.191_10.32.0.209,0,47
172.23.108.191_10.32.1.205,0,28
172.23.108.192_10.32.0.100,0,4637
172.23.108.192_10.32.0.201,0,36
172.23.108.192_10.32.0.209,0,37
172.23.108.194_10.32.0.208,0,36
172.23.108.195_10.32.0.207,0,36
172.23.108.196_10.32.0.204,0,48
172.23.108.196_10.32.0.207,0,44
172.23.108.196_10.32.0.209,0,41
172.23.108.198_10.32.0.204,0,44
172.23.108.198_10.32.1.206,0,50
172.23.108.199_10.32.1.204,0,33
172.23.108.70_10.32.0.204,0,31
172.23.108.71_10.32.0.100,0,4652
172.23.108.71_10.32.0.204,0,44
172.23.108.75_10.32.1.205,0,71
172.23.108.78_10.32.0.206,0,34
172.23.109.150_10.32.0.205,0,23
172.23.109.150_10.32.0.206,0,31
172.23.109.150_10.32.1.202,0,27
172.23.109.153_10.32.0.209,0,21
172.23.109.154_10.32.0.206,0,31
172.23.109.158_10.32.0.207,0,18
172.23.109.159_10.32.0.209,0,36
172.23.109.230_10.32.0.203,0,33
172.23.109.230_10.32.0.208,0,33
172.23.109.231_10.32.1.205,0,29
172.23.109.233_10.32.1.203,0,12
172.23.109.233_10.32.1.205,0,46
172.23.109.234_10.32.0.203,0,18
172.23.109.236_10.32.0.206,0,24
172.23.109.238_10.32.0.201,0,20
172.23.109.239_10.32.0.205,0,17
172.23.109.52_10.32.1.203,0,25
172.23.109.53_10.32.0.209,0,22
172.23.109.54_10.32.0.100,0,2370
172.23.109.54_10.32.0.204,0,27
172.23.109.55_10.32.0.202,0,18
172.23.11.132_10.32.1.201,0,64
172.23.11.138_10.32.0.202,0,99
172.23.11.138_10.32.0.204,0,90
172.23.11.150_10.32.0.209,0,102
172.23.11.151_10.32.0.202,0,64
172.23.11.154_10.32.1.203,0,89
172.23.11.156_10.32.0.100,0,1225
172.23.11.156_10.32.0.209,0,91
172.23.11.158_10.32.0.100,0,1218
172.23.11.159_10.32.1.201,0,78
172.23.11.200_10.32.0.100,0,1224
172.23.11.200_10.32.0.205,0,64
172.23.11.201_10.32.0.201,0,72
172.23.11.201_10.32.1.202,0,76
172.23.11.201_10.32.1.206,0,79
172.23.11.203_10.32.0.204,0,67
172.23.11.206_10.32.0.100,0,1208
172.23.11.206_10.32.1.202,0,66
172.23.11.220_10.32.0.100,0,1217
172.23.11.253_10.32.1.206,0,76
172.23.110.171_10.32.1.206,0,47
172.23.110.172_10.32.0.203,0,50
172.23.110.172_10.32.1.205,0,37
172.23.110.174_10.32.1.201,0,49
172.23.110.174_10.32.1.203,0,34
172.23.110.175_10.32.0.204,0,33
172.23.110.200_10.32.0.209,0,54
172.23.110.201_10.32.0.100,0,4666
172.23.110.201_10.32.1.203,0,42
172.23.110.202_10.32.1.201,0,34
172.23.110.203_10.32.0.208,0,37
172.23.110.205_10.32.0.100,0,4687
172.23.110.207_10.32.0.201,0,40
172.23.110.207_10.32.0.204,0,45
172.23.110.207_10.32.1.206,0,44
172.23.110.208_10.32.0.210,0,33
172.23.110.40_10.32.1.204,0,41
172.23.110.41_10.32.0.205,0,30
172.23.110.42_10.32.0.100,0,4697
172.23.110.42_10.32.0.202,0,37
172.23.110.47_10.32.0.205,0,48
172.23.110.47_10.32.1.204,0,37
172.23.110.49_10.32.0.202,0,38
172.23.111.134_10.32.1.204,0,40
172.23.111.134_10.32.1.206,0,33
172.23.111.135_10.32.1.202,0,37
172.23.111.136_10.32.0.209,0,28
172.23.111.136_10.32.1.204,0,43
172.23.111.138_10.32.0.209,0,37
172.23.111.139_10.32.0.202,0,31
172.23.111.161_10.32.0.100,0,4668
172.23.111.162_10.32.1.204,0,35
172.23.111.201_10.32.0.201,0,53
172.23.111.30_10.32.1.202,0,46
172.23.111.31_10.32.0.203,0,36
172.23.111.31_10.32.1.204,0,37
172.23.111.31_10.32.1.206,0,56
172.23.111.35_10.32.1.205,0,50
172.23.111.39_10.32.0.207,0,59
172.23.112.123_10.32.1.203,0,43
172.23.112.124_10.32.0.210,0,37
172.23.112.127_10.32.1.202,0,22
172.23.112.128_10.32.0.207,0,57
172.23.112.129_10.32.1.201,0,49
172.23.112.154_10.32.0.202,0,69
172.23.112.154_10.32.1.205,0,50
172.23.112.250_10.32.0.203,0,43
172.23.112.253_10.32.0.203,0,58
172.23.112.40_10.32.0.100,0,4662
172.23.112.40_10.32.0.204,0,45
172.23.112.41_10.32.0.208,0,48
172.23.112.41_10.32.0.210,0,32
172.23.112.42_10.32.0.202,0,46
172.23.112.43_10.32.0.208,0,54
172.23.112.46_10.32.1.201,0,38
172.23.112.46_10.32.1.204,0,47
172.23.112.49_10.32.0.100,0,4648
172.23.112.49_10.32.0.208,0,39
172.23.112.65_10.32.0.205,0,35
172.23.112.65_10.32.0.209,0,56
172.23.113.103_10.32.0.201,0,29
172.23.113.103_10.32.0.206,0,12
172.23.113.104_10.32.0.206,0,23
172.23.113.182_10.32.1.204,0,15
172.23.113.183_10.32.0.210,0,42
172.23.113.184_10.32.0.208,0,18
172.23.113.186_10.32.0.208,0,18
172.23.113.189_10.32.0.208,0,22
172.23.113.201_10.32.1.202,0,17
172.23.113.201_10.32.1.206,0,14
172.23.113.205_10.32.0.208,0,22
172.23.113.206_10.32.0.206,0,14
172.23.113.206_10.32.0.209,0,16
172.23.113.206_10.32.1.204,0,22
172.23.113.207_10.32.0.204,0,20
172.23.113.208_10.32.0.100,0,2317
172.23.113.208_10.32.1.205,0,15
172.23.113.209_10.32.1.203,0,25
172.23.113.209_10.32.1.205,0,14
172.23.113.89_10.32.0.205,0,8
172.23.113.89_10.32.1.201,0,20
172.23.113.91_10.32.1.205,0,21
172.23.113.93_10.32.0.202,0,13
172.23.114.120_10.32.0.205,0,95
172.23.114.123_10.32.0.204,0,74
172.23.114.123_10.32.0.205,0,63
172.23.114.126_10.32.0.204,0,95
172.23.114.141_10.32.1.203,0,53
172.23.114.142_10.32.0.209,0,37
172.23.114.142_10.32.1.202,0,41
172.23.114.144_10.32.0.207,0,27
172.23.114.144_10.32.1.204,0,27
172.23.114.145_10.32.0.100,0,4677
172.23.114.147_10.32.0.204,0,41
172.23.114.147_10.32.0.208,0,29
172.23.114.148_10.32.0.205,0,37
172.23.114.149_10.32.0.100,0,4646
172.23.114.149_10.32.0.205,0,28
172.23.114.240_10.32.0.204,0,41
172.23.114.244_10.32.1.203,0,36
172.23.114.244_10.32.1.204,0,58
172.23.114.246_10.32.1.206,0,39
172.23.114.247_10.32.0.204,0,48
172.23.114.247_10.32.1.203,0,33
172.23.114.248_10.32.0.100,0,4669
172.23.114.249_10.32.1.203,0,27
172.23.114.40_10.32.1.204,0,34
172.23.114.42_10.32.0.202,0,43
172.23.114.43_10.32.0.205,0,52
172.23.114.47_10.32.0.205,0,33
172.23.115.120_10.32.0.201,0,47
172.23.115.121_10.32.0.206,0,31
172.23.115.121_10.32.0.208,0,38
172.23.115.123_10.32.0.202,0,40
172.23.115.125_10.32.0.100,0,4673
172.23.115.125_10.32.0.210,0,33
172.23.115.126_10.32.0.210,0,32
172.23.115.127_10.32.1.203,0,44
172.23.115.128_10.32.0.208,0,50
172.23.115.129_10.32.0.207,0,30
172.23.115.129_10.32.0.209,0,46
172.23.115.154_10.32.1.205,0,88
172.23.115.158_10.32.0.204,0,88
172.23.115.159_10.32.0.202,0,89
172.23.115.159_10.32.0.205,0,112
172.23.115.159_10.32.1.206,0,86
172.23.115.21_10.32.1.204,0,34
172.23.115.220_10.32.1.201,0,38
172.23.115.222_10.32.0.203,0,59
172.23.115.223_10.32.1.203,0,45
172.23.115.224_10.32.1.204,0,37
172.23.115.226_10.32.0.202,0,41
172.23.115.227_10.32.0.100,0,4661
172.23.115.227_10.32.0.210,0,38
172.23.115.229_10.32.0.208,0,45
172.23.115.23_10.32.0.202,0,38
172.23.115.24_10.32.0.205,0,33
172.23.115.25_10.32.0.203,0,45
172.23.115.26_10.32.0.201,0,38
172.23.115.26_10.32.0.204,0,32
172.23.115.28_10.32.0.201,0,32
172.23.115.29_10.32.1.206,0,48
172.23.116.160_10.32.0.203,0,47
172.23.116.161_10.32.0.203,0,36
172.23.116.161_10.32.0.205,0,47
172.23.116.161_10.32.0.210,0,38
172.23.116.162_10.32.1.202,0,34
172.23.116.163_10.32.1.205,0,43
172.23.116.165_10.32.1.202,0,40
172.23.116.166_10.32.0.203,0,34
172.23.116.167_10.32.0.100,0,4662
172.23.116.168_10.32.0.201,0,42
172.23.116.168_10.32.0.202,0,27
172.23.116.168_10.32.0.204,0,36
172.23.116.168_10.32.0.207,0,44
172.23.116.169_10.32.0.210,0,36
172.23.116.241_10.32.0.205,0,43
172.23.116.243_10.32.0.207,0,36
172.23.116.246_10.32.1.204,0,45
172.23.116.246_10.32.1.206,0,36
172.23.116.249_10.32.0.100,0,4686
172.23.116.41_10.32.1.205,0,52
172.23.116.42_10.32.0.208,0,32
172.23.116.42_10.32.1.206,0,40
172.23.116.43_10.32.0.205,0,36
172.23.116.45_10.32.0.207,0,51
172.23.116.47_10.32.1.201,0,38
172.23.116.49_10.32.1.205,0,38
172.23.117.160_10.32.0.206,0,56
172.23.117.160_10.32.0.208,0,60
172.23.117.161_10.32.1.204,0,28
172.23.117.163_10.32.0.100,0,4678
172.23.117.164_10.32.0.209,0,44
172.23.117.167_10.32.0.100,0,4656
172.23.117.167_10.32.0.208,0,44
172.23.117.168_10.32.0.210,0,43
172.23.117.169_10.32.0.202,0,36
172.23.117.238_10.32.0.210,0,33
172.23.117.238_10.32.1.202,0,37
172.23.117.238_10.32.1.203,0,38
172.23.117.239_10.32.0.208,0,36
172.23.117.241_10.32.0.201,0,42
172.23.117.241_10.32.0.204,0,51
172.23.117.241_10.32.0.209,0,29
172.23.117.242_10.32.0.100,0,4684
172.23.117.243_10.32.1.202,0,42
172.23.117.246_10.32.0.202,0,30
172.23.117.247_10.32.0.202,0,48
172.23.117.248_10.32.0.203,0,34
172.23.117.248_10.32.1.201,0,26
172.23.117.92_10.32.1.201,0,42
172.23.117.93_10.32.1.202,0,45
172.23.117.93_10.32.1.203,0,42
172.23.117.97_10.32.0.203,0,56
172.23.117.97_10.32.0.208,0,28
172.23.117.98_10.32.0.201,0,34
172.23.117.98_10.32.0.206,0,46
172.23.117.98_10.32.0.208,0,31
172.23.117.98_10.32.1.201,0,37
172.23.117.99_10.32.0.209,0,38
172.23.118.10_10.32.1.203,0,89
172.23.118.120_10.32.0.201,0,33
172.23.118.124_10.32.0.210,0,55
172.23.118.126_10.32.0.204,0,47
172.23.118.127_10.32.1.204,0,55
172.23.118.128_10.32.1.206,0,47
172.23.118.129_10.32.0.205,0,37
172.23.118.158_10.32.1.204,0,42
172.23.118.159_10.32.0.207,0,46
172.23.118.230_10.32.0.206,0,64
172.23.118.231_10.32.0.209,0,43
172.23.118.233_10.32.0.202,0,37
172.23.118.233_10.32.0.203,0,48
172.23.118.234_10.32.0.208,0,42
172.23.118.237_10.32.1.203,0,37
172.23.118.237_10.32.1.205,0,32
172.23.118.238_10.32.0.204,0,75
172.23.118.239_10.32.0.205,0,86
172.23.118.60_10.32.1.204,0,39
172.23.118.66_10.32.0.201,0,42
172.23.118.67_10.32.0.100,0,4650
172.23.118.68_10.32.0.100,0,4663
172.23.118.68_10.32.1.202,0,36
172.23.118.69_10.32.0.210,0,39
172.23.12.171_10.32.1.204,0,99
172.23.12.174_10.32.0.205,0,100
172.23.12.178_10.32.0.205,0,75
172.23.12.179_10.32.0.204,0,124
172.23.12.202_10.32.1.206,0,102
172.23.12.209_10.32.0.100,0,1345
172.23.12.43_10.32.0.100,0,1348
172.23.12.43_10.32.0.205,0,90
172.23.12.43_10.32.1.202,0,91
172.23.12.45_10.32.0.209,0,84
172.23.12.46_10.32.0.205,0,100
172.23.12.49_10.32.0.206,0,57
172.23.120.152_10.32.1.205,0,52
172.23.120.156_10.32.0.209,0,95
172.23.120.156_10.32.0.210,0,98
172.23.120.159_10.32.1.205,0,68
172.23.120.20_10.32.0.206,0,57
172.23.120.24_10.32.0.202,0,23
172.23.120.250_10.32.0.204,0,43
172.23.120.251_10.32.0.201,0,38
172.23.120.251_10.32.0.204,0,35
172.23.120.251_10.32.0.208,0,37
172.23.120.251_10.32.0.210,0,59
172.23.120.253_10.32.0.204,0,52
172.23.120.253_10.32.1.204,0,34
172.23.120.25_10.32.0.210,0,48
172.23.120.26_10.32.0.202,0,30
172.23.120.26_10.32.0.207,0,20
172.23.120.28_10.32.0.204,0,22
172.23.120.29_10.32.1.203,0,62
172.23.120.50_10.32.1.203,0,32
172.23.120.52_10.32.0.207,0,40
172.23.120.54_10.32.0.209,0,45
172.23.120.56_10.32.0.202,0,36
172.23.120.57_10.32.1.204,0,39
172.23.120.59_10.32.1.206,0,37
172.23.121.10_10.32.0.205,0,13
172.23.121.11_10.32.0.203,0,32
172.23.121.11_10.32.0.209,0,14
172.23.121.12_10.32.0.100,0,2356
172.23.121.12_10.32.0.209,0,17
172.23.121.12_10.32.1.205,0,28
172.23.121.13_10.32.1.205,0,17
172.23.121.14_10.32.0.204,0,16
172.23.121.15_10.32.0.210,0,16
172.23.121.16_10.32.1.205,0,19
172.23.121.17_10.32.0.204,0,20
172.23.121.188_10.32.0.202,0,54
172.23.121.19_10.32.1.201,0,29
172.23.121.225_10.32.0.202,0,63
172.23.121.241_10.32.1.201,0,15
172.23.121.242_10.32.0.203,0,21
172.23.121.242_10.32.1.204,0,28
172.23.121.243_10.32.0.100,0,2373
172.23.121.243_10.32.0.202,0,17
172.23.121.243_10.32.0.206,0,21
172.23.121.243_10.32.0.208,0,21
172.23.121.246_10.32.1.202,0,20
172.23.121.246_10.32.1.205,0,26
172.23.121.247_10.32.0.100,0,2358
172.23.121.248_10.32.0.209,0,30
172.23.121.81_10.32.0.208,0,15
172.23.121.82_10.32.0.203,0,25
172.23.121.82_10.32.1.202,0,30
172.23.121.82_10.32.1.204,0,19
172.23.121.84_10.32.0.204,0,22
172.23.121.84_10.32.1.203,0,26
172.23.121.87_10.32.0.100,0,2379
172.23.121.88_10.32.0.206,0,21
172.23.121.89_10.32.0.203,0,23
172.23.122.134_10.32.1.204,0,52
172.23.122.137_10.32.0.205,0,51
172.23.122.140_10.32.1.205,0,24
172.23.122.141_10.32.0.100,0,2375
172.23.122.141_10.32.0.210,0,16
172.23.122.144_10.32.1.202,0,16
172.23.122.145_10.32.1.206,0,30
172.23.122.147_10.32.0.209,0,23
172.23.122.147_10.32.1.205,0,14
172.23.122.220_10.32.1.206,0,40
172.23.122.222_10.32.1.204,0,25
172.23.122.222_10.32.1.205,0,19
172.23.122.225_10.32.0.201,0,19
172.23.122.225_10.32.0.206,0,17
172.23.122.225_10.32.1.202,0,31
172.23.122.226_10.32.1.201,0,23
172.23.122.227_10.32.1.205,0,24
172.23.122.229_10.32.0.204,0,20
172.23.122.229_10.32.0.209,0,15
172.23.122.46_10.32.1.203,0,26
172.23.122.48_10.32.1.201,0,19
172.23.123.104_10.32.5.52,0,43
172.23.123.105_10.32.5.52,0,45
172.23.123.80_10.32.5.55,0,21
172.23.124.201_10.32.5.68,0,59
172.23.124.203_10.32.5.52,0,35
172.23.124.203_10.32.5.55,0,19
172.23.124.203_10.32.5.69,0,55
172.23.124.204_10.32.5.69,0,53
172.23.124.205_10.32.5.55,0,27
172.23.124.208_10.32.5.56,0,38
172.23.124.64_10.32.5.57,0,37
172.23.124.65_10.32.5.50,0,242
172.23.125.111_10.32.5.50,0,221
172.23.125.111_10.32.5.68,0,54
172.23.125.112_10.32.5.55,0,11
172.23.125.117_10.32.5.57,0,70
172.23.125.219_10.32.5.51,0,78
172.23.125.91_10.32.5.52,0,24
172.23.125.97_10.32.5.52,0,28
172.23.125.97_10.32.5.56,0,20
172.23.125.98_10.32.5.57,0,30
172.23.125.99_10.32.5.53,0,8
172.23.125.99_10.32.5.56,0,41
172.23.126.114_10.32.5.68,0,71
172.23.126.200_10.32.5.57,0,56
172.23.126.204_10.32.5.50,0,223
172.23.126.204_10.32.5.53,0,12
172.23.126.204_10.32.5.56,0,18
172.23.126.209_10.32.5.69,0,64
172.23.126.31_10.32.5.51,0,36
172.23.126.52_10.32.5.53,0,33
172.23.127.120_10.32.5.53,0,19
172.23.127.120_10.32.5.68,0,43
172.23.127.122_10.32.5.55,0,40
172.23.127.126_10.32.5.57,0,69
172.23.127.129_10.32.5.50,0,464
172.23.127.197_10.32.5.68,0,52
172.23.127.203_10.32.5.55,0,48
172.23.127.206_10.32.5.51,0,68
172.23.127.206_10.32.5.53,0,23
172.23.127.209_10.32.5.55,0,38
172.23.128.112_10.32.5.57,0,40
172.23.128.114_10.32.5.55,0,25
172.23.128.119_10.32.5.68,0,45
172.23.128.11_10.32.5.57,0,17
172.23.128.12_10.32.5.54,0,10
172.23.128.13_10.32.5.51,0,24
172.23.128.15_10.32.5.53,0,10
172.23.128.161_10.32.5.51,0,51
172.23.128.163_10.32.5.53,0,27
172.23.128.164_10.32.5.50,0,189
172.23.128.165_10.32.5.52,0,34
172.23.128.165_10.32.5.69,0,50
172.23.128.167_10.32.5.55,0,18
172.23.128.169_10.32.5.56,0,25
172.23.128.17_10.32.5.69,0,35
172.23.128.19_10.32.5.55,0,19
172.23.129.161_10.32.5.51,0,6
172.23.129.168_10.32.5.56,0,16
172.23.129.191_10.32.5.52,0,27
172.23.129.193_10.32.5.69,0,79
172.23.129.197_10.32.5.68,0,58
172.23.129.198_10.32.5.50,0,261
172.23.129.198_10.32.5.69,0,77
172.23.129.199_10.32.5.50,0,326
172.23.129.240_10.32.5.56,0,19
172.23.129.241_10.32.5.55,0,15
172.23.129.242_10.32.5.68,0,50
172.23.129.243_10.32.5.54,0,12
172.23.129.249_10.32.5.56,0,24
172.23.13.117_10.32.0.201,0,83
172.23.13.190_10.32.0.202,0,73
172.23.13.199_10.32.1.203,0,86
172.23.13.210_10.32.1.203,0,91
172.23.13.210_10.32.1.206,0,58
172.23.13.214_10.32.0.100,0,1219
172.23.13.215_10.32.1.201,0,77
172.23.13.217_10.32.1.203,0,54
172.23.13.82_10.32.0.206,0,101
172.23.130.12_10.32.5.55,0,59
172.23.130.15_10.32.5.55,0,57
172.23.130.17_10.32.5.68,0,70
172.23.130.70_10.32.5.53,0,80
172.23.130.70_10.32.5.54,0,52
172.23.130.74_10.32.5.52,0,61
172.23.130.74_10.32.5.56,0,69
172.23.130.79_10.32.5.53,0,61
172.23.131.155_10.32.5.68,0,93
172.23.131.157_10.32.5.57,0,30
172.23.131.20_10.32.5.56,0,19
172.23.131.22_10.32.5.57,0,28
172.23.131.23_10.32.5.69,0,54
172.23.131.27_10.32.5.56,0,33
172.23.132.154_10.32.5.56,0,34
172.23.132.156_10.32.5.55,0,28
172.23.132.158_10.32.5.51,0,66
172.23.132.230_10.32.5.57,0,32
172.23.132.232_10.32.5.54,0,22
172.23.132.233_10.32.5.55,0,14
172.23.132.251_10.32.5.68,0,77
172.23.132.252_10.32.5.54,0,9
172.23.132.31_10.32.5.54,0,19
172.23.132.38_10.32.5.55,0,9
172.23.132.82_10.32.5.55,0,21
172.23.133.121_10.32.5.68,0,65
172.23.133.241_10.32.5.56,0,19
172.23.133.244_10.32.5.55,0,30
172.23.133.244_10.32.5.68,0,66
172.23.134.182_10.32.5.68,0,182
172.23.134.210_10.32.5.55,0,116
172.23.134.210_10.32.5.69,0,174
172.23.134.212_10.32.5.53,0,103
172.23.134.213_10.32.5.51,0,151
172.23.134.214_10.32.5.56,0,81
172.23.134.216_10.32.5.68,0,188
172.23.134.219_10.32.5.50,0,1000
172.23.134.95_10.32.5.69,0,218
172.23.135.12_10.32.5.54,0,22
172.23.135.14_10.32.5.68,0,66
172.23.135.15_10.32.5.51,0,49
172.23.135.232_10.32.5.52,0,94
172.23.135.235_10.32.5.53,0,15
172.23.135.237_10.32.5.54,0,18
172.23.135.238_10.32.5.57,0,44
172.23.136.102_10.32.5.53,0,24
172.23.136.192_10.32.5.55,0,13
172.23.136.193_10.32.5.51,0,47
172.23.136.211_10.32.5.52,0,42
172.23.136.215_10.32.5.50,0,425
172.23.136.216_10.32.5.55,0,23
172.23.14.120_10.32.1.202,0,89
172.23.14.124_10.32.1.206,0,62
172.23.14.125_10.32.1.204,0,72
172.23.14.126_10.32.0.209,0,102
172.23.14.126_10.32.1.206,0,80
172.23.14.127_10.32.1.203,0,76
172.23.14.231_10.32.0.206,0,75
172.23.14.231_10.32.0.209,0,79
172.23.14.234_10.32.1.204,0,75
172.23.14.238_10.32.0.201,0,55
172.23.14.238_10.32.1.202,0,76
172.23.14.60_10.32.1.201,0,52
172.23.14.63_10.32.0.202,0,85
172.23.14.64_10.32.1.206,0,88
172.23.14.65_10.32.0.209,0,74
172.23.14.67_10.32.0.100,0,1201
172.23.15.20_10.32.1.206,0,64
172.23.15.218_10.32.0.206,0,68
172.23.15.219_10.32.0.205,0,86
172.23.15.22_10.32.1.206,0,88
172.23.15.25_10.32.0.201,0,57
172.23.15.27_10.32.0.100,0,1222
172.23.15.28_10.32.0.204,0,69
172.23.15.28_10.32.0.205,0,51
172.23.17.101_10.32.1.202,0,74
172.23.17.107_10.32.1.206,0,100
172.23.17.108_10.32.1.202,0,88
172.23.17.198_10.32.0.100,0,1367
172.23.17.210_10.32.1.204,0,111
172.23.17.211_10.32.0.204,0,101
172.23.17.211_10.32.1.202,0,102
172.23.17.214_10.32.1.201,0,72
172.23.17.214_10.32.1.203,0,104
172.23.17.216_10.32.0.206,0,78
172.23.17.68_10.32.0.205,0,84
172.23.17.68_10.32.1.203,0,81
172.23.17.92_10.32.1.203,0,81
172.23.18.103_10.32.0.100,0,1212
172.23.18.106_10.32.1.202,0,81
172.23.18.107_10.32.0.100,0,1212
172.23.18.108_10.32.0.202,0,77
172.23.18.109_10.32.0.209,0,88
172.23.18.241_10.32.0.204,0,76
172.23.18.242_10.32.1.201,0,91
172.23.18.245_10.32.0.202,0,72
172.23.18.245_10.32.0.204,0,93
172.23.18.245_10.32.0.205,0,86
172.23.18.246_10.32.1.206,0,108
172.23.18.247_10.32.0.100,0,1203
172.23.18.247_10.32.0.202,0,98
172.23.18.91_10.32.0.205,0,76
