Destination service,count
3380_tcp,3
3388_tcp,4
3391_tcp,2
33924_tcp,1
33958_tcp,1
34024_tcp,1
34059_tcp,1
34129_tcp,1
34183_tcp,1
34207_tcp,1
34232_tcp,1
3430_tcp,2
34364_tcp,2
3438_tcp,2
3456_tcp,1
34618_tcp,1
34657_tcp,1
34758_tcp,1
34908_tcp,1
34971_tcp,3
34993_tcp,1
35034_tcp,1
35052_tcp,1
3526_tcp,2
3534_tcp,2
35604_tcp,1
35679_tcp,1
35740_tcp,1
35825_tcp,1
3593_tcp,3
35954_tcp,1
36096_tcp,1
36187_tcp,2
36504_tcp,1
36577_tcp,1
3659_tcp,1
36887_tcp,1
36912_tcp,1
3693_tcp,3
3694_tcp,3
36979_tcp,1
37057_tcp,1
3717_tcp,2
37189_tcp,1
37226_tcp,2
3731_tcp,1
37352_tcp,1
37592_tcp,1
37705_tcp,1
37732_tcp,1
37866_tcp,1
37969_tcp,1
38215_tcp,1
38259_tcp,1
38279_tcp,1
38359_tcp,1
38375_tcp,1
3838_tcp,2
3855_tcp,3
38680_tcp,1
3874_tcp,1
3875_tcp,1
38946_tcp,1
39254_tcp,1
39455_tcp,1
39460_tcp,1
39651_tcp,2
39666_tcp,1
39679_tcp,1
39838_tcp,1
3985_tcp,2
3987_tcp,3
39946_tcp,1
40153_tcp,1
4017_tcp,4
40220_tcp,1
40307_tcp,1
40474_tcp,1
4054_tcp,3
40592_tcp,1
40650_tcp,2
40698_tcp,2
40726_tcp,1
4084_tcp,1
4093_tcp,4
41129_tcp,2
4112_tcp,2
41213_tcp,1
41488_tcp,1
4170_tcp,2
4176_tcp,1
41776_tcp,1
41875_tcp,2
4195_tcp,2
41967_tcp,1
41989_tcp,1
4207_tcp,1
42198_tcp,1
42608_tcp,1
4271_tcp,1
4276_tcp,2
42834_tcp,2
4284_tcp,1
43011_tcp,1
4343_tcp,1
4349_tcp,3
43559_tcp,1
43575_tcp,1
43670_tcp,1
43672_tcp,1
43696_tcp,1
4369_tcp,2
43824_tcp,1
4392_tcp,2
43945_tcp,3
4400_tcp,3
4413_tcp,1
44477_tcp,1
4455_tcp,2
4458_tcp,2
44601_tcp,1
44671_tcp,1
44707_tcp,1
4470_tcp,3
44775_tcp,1
44916_tcp,1
44993_tcp,1
4515_tcp,3
4522_tcp,1
45260_tcp,1
4533_tcp,2
45498_tcp,1
45579_tcp,1
45713_tcp,1
45967_tcp,1
46007_tcp,1
4611_tcp,3
4620_tcp,3
4621_tcp,4
46236_tcp,1
4628_tcp,5
4634_tcp,2
46394_tcp,1
46587_tcp,1
46653_tcp,1
47002_tcp,1
47084_tcp,1
47187_tcp,1
47351_tcp,1
4746_tcp,2
47647_tcp,1
47671_tcp,1
47752_tcp,1
4786_tcp,2
4800_tcp,2
48010_tcp,1
48112_tcp,1
48145_tcp,4
48173_tcp,1
4819_tcp,3
4820_tcp,4
4826_tcp,3
48301_tcp,1
48422_tcp,1
48433_tcp,1
48478_tcp,1
4854_tcp,2
4857_tcp,4
4862_tcp,1
4863_tcp,2
4876_tcp,3
48955_tcp,1
49032_tcp,1
4918_tcp,2
49314_tcp,1
49346_tcp,1
4952_tcp,2
49546_tcp,1
4960_tcp,2
49626_tcp,2
49686_tcp,1
4975_tcp,4
4985_tcp,2
49910_tcp,1
50029_tcp,1
50307_tcp,2
50426_tcp,1
50522_tcp,1
51144_tcp,1
51356_tcp,2
51362_tcp,1
51435_tcp,1
51472_tcp,1
51628_tcp,1
51903_tcp,1
52145_tcp,1
52269_tcp,1
52328_tcp,1
52405_tcp,1
52480_tcp,1
5275_tcp,1
53152_tcp,1
53492_tcp,1
53732_tcp,1
53805_tcp,1
53827_tcp,1
53886_tcp,1
54172_tcp,1
54179_tcp,1
54227_tcp,1
54685_tcp,1
54951_tcp,1
55192_tcp,1
55882_tcp,1
56545_tcp,1
56786_tcp,1
56807_tcp,1
56845_tcp,1
56938_tcp,1
56946_tcp,1
57007_tcp,1
57089_tcp,1
57119_tcp,1
57150_tcp,1
57266_tcp,1
5727_tcp,1
57336_tcp,1
57420_tcp,1
57446_tcp,2
57562_tcp,1
57805_tcp,1
58021_tcp,1
58179_tcp,1
58434_tcp,1
58633_tcp,1
58728_tcp,1
58737_tcp,1
58766_tcp,1
58979_tcp,1
59142_tcp,1
59258_tcp,1
59530_tcp,1
60903_tcp,1
60917_tcp,1
61121_tcp,1
6135_tcp,2
61366_tcp,1
61668_tcp,1
61686_tcp,1
62049_tcp,1
62083_tcp,1
62336_tcp,1
62524_tcp,1
6261_tcp,1
62963_tcp,1
62978_tcp,1
6310_tcp,1
6315_tcp,1
63359_tcp,1
6368_tcp,2
63750_tcp,1
63800_tcp,1
63869_tcp,1
64006_tcp,1
6403_tcp,1
64725_tcp,1
65226_tcp,1
65333_tcp,1
65355_tcp,1
6540_tcp,1
7644_tcp,1
7764_tcp,1
7809_tcp,1
7943_tcp,1
8096_tcp,1
8103_tcp,1
8276_tcp,1
8386_tcp,1
8635_tcp,1
8672_tcp,1
8726_tcp,1
9458_tcp,1
9529_tcp,1
9597_tcp,1
9756_tcp,1
9876_tcp,1
ms-sql-m,1
10198_tcp,1
1026_tcp,3
1026_udp,70
10625_tcp,1
10630_tcp,1
10833_tcp,1
10967_tcp,1
1106_tcp,3
1110_tcp,3
11282_tcp,1
1133_tcp,3
1148_tcp,4
11492_tcp,1
11521_tcp,1
1154_tcp,1
11613_tcp,2
11834_tcp,1
11875_tcp,1
1190_tcp,2
1239_tcp,5
12615_tcp,3
1263_tcp,1
12847_tcp,1
1312_tcp,7
1316_tcp,3
1318_tcp,1
13259_tcp,1
13360_tcp,1
1345_tcp,5
1355_tcp,2
13579_tcp,1
1364_tcp,6
1371_tcp,4
1388_udp,2
13978_tcp,1
14231_tcp,1
1431_tcp,2
14396_tcp,1
1441_tcp,2
1445_tcp,2
1448_tcp,4
1456_tcp,3
1477_tcp,3
14900_tcp,1
14990_tcp,2
1522_tcp,4
15283_tcp,1
15348_tcp,1
1561_tcp,2
15620_tcp,1
1565_tcp,6
1575_tcp,6
15799_tcp,1
15848_tcp,1
15885_tcp,1
15907_tcp,1
16340_tcp,1
1636_tcp,1
16421_tcp,1
1644_tcp,3
16490_tcp,1
1650_tcp,5
1667_tcp,2
16745_tcp,1
16782_tcp,1
16953_tcp,1
1699_tcp,4
17225_tcp,1
17496_tcp,1
1752_tcp,2
1755_tcp,3
17807_tcp,1
17924_tcp,1
18312_tcp,1
1832_tcp,3
18668_tcp,1
1871_tcp,6
1879_tcp,3
1899_tcp,3
19059_tcp,1
19079_tcp,1
19154_tcp,1
19314_tcp,10
19489_tcp,1
19652_tcp,2
1970_tcp,5
20025_tcp,1
2006_tcp,2
2009_tcp,3
20336_tcp,1
20373_tcp,2
20376_tcp,1
20392_tcp,1
20506_tcp,1
2050_tcp,4
20524_tcp,2
20570_tcp,1
2061_tcp,2
20720_tcp,2
20723_tcp,1
20735_tcp,1
2079_tcp,3
2084_tcp,2
2089_tcp,2
2095_tcp,2
2108_tcp,5
2112_tcp,4
21354_tcp,1
21636_tcp,1
21951_tcp,1
22040_tcp,1
22143_tcp,1
2218_tcp,2
22268_tcp,1
2227_tcp,4
22294_tcp,1
22324_tcp,1
2233_tcp,4
2242_tcp,5
2251_tcp,2
2266_tcp,6
22742_tcp,1
2283_tcp,3
22840_tcp,1
2296_tcp,3
2316_tcp,2
2321_tcp,3
2337_tcp,2
23471_tcp,1
2351_tcp,4
2353_tcp,6
23625_tcp,1
23951_tcp,1
23979_tcp,1
24073_tcp,1
24573_tcp,1
24742_tcp,1
2479_tcp,3
2483_tcp,2
24844_tcp,1
24929_tcp,1
25144_tcp,1
2534_tcp,4
25429_tcp,1
25608_tcp,1
25821_tcp,1
2603_tcp,4
2633_tcp,3
2639_tcp,2
26452_tcp,1
26462_tcp,3
26488_tcp,1
2651_tcp,2
26550_tcp,1
2696_tcp,1
2721_tcp,4
2735_tcp,1
27493_tcp,1
2750_tcp,4
27567_tcp,1
2762_tcp,2
27639_tcp,1
2765_tcp,3
27819_tcp,1
2815_tcp,3
2832_tcp,2
2846_tcp,2
28494_tcp,1
28548_tcp,1
2854_tcp,1
28802_tcp,1
28915_tcp,1
28994_tcp,1
29023_tcp,1
2907_tcp,4
2927_tcp,3
29283_tcp,1
2929_tcp,3
29317_tcp,1
29418_tcp,2
29646_tcp,1
29670_tcp,1
29756_tcp,1
29761_tcp,1
30132_tcp,1
3020_tcp,1
30231_tcp,1
30256_tcp,1
30308_tcp,1
30375_tcp,1
3042_tcp,4
3047_tcp,1
30534_tcp,1
30702_tcp,1
30761_tcp,1
30853_tcp,1
31119_tcp,1
3123_tcp,3
31248_tcp,1
3125_tcp,3
31273_tcp,1
3132_tcp,3
31388_tcp,1
31528_tcp,1
31632_tcp,1
31656_tcp,1
31694_tcp,1
31834_tcp,1
31855_tcp,1
3199_tcp,4
3206_tcp,1
32171_tcp,1
32197_tcp,1
32245_tcp,1
32439_tcp,2
32537_tcp,1
3253_tcp,2
3278_tcp,2
3304_tcp,2
3316_tcp,3
33225_tcp,1
33319_tcp,2
3331_tcp,1
33361_tcp,1
3364_tcp,1
33803_tcp,1
33848_tcp,1
3384_tcp,3
33856_tcp,1
3394_tcp,3
33994_tcp,1
3409_tcp,4
3433_tcp,2
34393_tcp,2
3442_tcp,2
3451_tcp,1
34686_tcp,1
3480_tcp,1
35085_tcp,1
35349_tcp,1
3541_tcp,2
3573_tcp,2
3574_tcp,5
3584_tcp,1
3585_tcp,1
36286_tcp,1
36364_tcp,1
3639_tcp,3
3647_tcp,2
36494_tcp,1
36535_tcp,1
36623_tcp,1
3669_tcp,1
3689_tcp,3
36966_tcp,1
3702_tcp,1
37030_tcp,1
37178_tcp,1
37204_tcp,1
3727_tcp,2
3757_tcp,3
37588_tcp,1
37634_tcp,1
37757_tcp,1
3780_tcp,2
37833_tcp,1
3783_tcp,1
3806_tcp,3
38203_tcp,2
3821_tcp,1
38306_tcp,1
38333_tcp,1
38407_tcp,1
38419_tcp,1
3853_tcp,1
38795_tcp,1
3917_tcp,4
39335_tcp,1
3947_tcp,3
39575_tcp,1
39912_tcp,1
40111_tcp,1
40154_tcp,1
4015_tcp,3
4016_tcp,2
40312_tcp,1
4034_tcp,4
40364_tcp,1
40456_tcp,1
4051_tcp,3
40614_tcp,1
4087_tcp,3
40897_tcp,1
40914_tcp,1
41112_tcp,1
41218_tcp,1
4131_tcp,3
41413_tcp,1
4142_tcp,3
4143_tcp,1
41758_tcp,1
41779_tcp,1
41839_tcp,1
42010_tcp,1
42047_tcp,1
42095_tcp,1
4228_tcp,1
4246_tcp,1
42647_tcp,1
42750_tcp,1
4283_tcp,2
42842_tcp,1
42892_tcp,1
42963_tcp,1
4304_tcp,3
4310_tcp,1
43314_tcp,1
43335_tcp,1
43360_tcp,1
43409_tcp,1
43468_tcp,1
43660_tcp,1
4373_tcp,1
43815_tcp,1
44137_tcp,1
44187_tcp,2
44419_tcp,1
44662_tcp,1
4482_tcp,3
4495_tcp,1
45018_tcp,1
45357_tcp,1
45435_tcp,1
4548_tcp,2
45670_tcp,1
46049_tcp,1
46274_tcp,1
4644_tcp,3
4670_tcp,2
46723_tcp,1
46749_tcp,1
4685_tcp,4
4693_tcp,1
4724_tcp,3
4752_tcp,2
47638_tcp,1
4772_tcp,3
4780_tcp,4
47825_tcp,1
47838_tcp,1
48290_tcp,1
48319_tcp,1
4851_tcp,3
48639_tcp,1
4891_tcp,2
48935_tcp,1
4898_tcp,2
49068_tcp,1
4923_tcp,3
49395_tcp,1
4972_tcp,2
49760_tcp,1
49834_tcp,1
4984_tcp,2
49884_tcp,1
4988_tcp,3
49921_tcp,1
49995_tcp,1
4999_tcp,1
50129_tcp,1
5026_tcp,1
50276_tcp,2
50840_tcp,1
50940_tcp,1
50954_tcp,2
51428_tcp,1
51706_tcp,1
51730_tcp,1
51790_tcp,1
51920_tcp,1
52052_tcp,1
52376_tcp,1
52394_tcp,1
52545_tcp,1
52601_tcp,1
52987_tcp,1
5330_tcp,1
53466_tcp,1
53773_tcp,1
54261_tcp,1
54387_tcp,1
54398_tcp,1
54533_tcp,1
54614_tcp,1
54692_udp,10
54958_tcp,1
55201_tcp,1
55454_tcp,1
55644_tcp,1
55716_tcp,1
55798_tcp,2
56299_tcp,1
56408_tcp,1
56514_tcp,1
56791_tcp,1
56901_tcp,1
57092_tcp,1
57320_tcp,1
57324_tcp,1
57329_tcp,1
57372_tcp,1
57663_tcp,1
58040_tcp,1
58319_tcp,1
59254_tcp,1
60050_tcp,1
60374_tcp,1
60474_tcp,1
60697_tcp,1
60811_tcp,1
60837_tcp,1
60892_tcp,2
61281_tcp,1
61485_tcp,1
62136_tcp,1
62535_tcp,1
62554_tcp,1
62646_tcp,1
62867_tcp,1
63158_tcp,1
63242_tcp,1
63271_tcp,1
63285_tcp,1
63469_tcp,1
63784_tcp,1
63832_tcp,1
64482_tcp,1
64863_tcp,1
64877_tcp,1
64991_tcp,1
6570_tcp,1
6759_tcp,1
7047_tcp,1
7108_tcp,1
7237_tcp,1
7277_tcp,1
7483_tcp,1
7847_tcp,1
8297_tcp,1
8310_tcp,1
8408_tcp,1
8682_tcp,1
8778_tcp,1
9003_tcp,1
9127_tcp,1
9594_tcp,1
9930_tcp,1
1025_udp,38
1028_tcp,5
1037_tcp,3
1039_tcp,2
10422_tcp,1
1046_tcp,1
10515_tcp,1
10702_tcp,1
1071_tcp,2
10774_tcp,1
1077_tcp,3
10845_tcp,1
1108_tcp,2
1127_tcp,2
11336_tcp,3
11397_tcp,1
11436_tcp,1
11457_tcp,1
11694_tcp,1
11977_tcp,1
1205_tcp,2
12150_tcp,3
12190_udp,8
1222_tcp,3
12392_tcp,1
12395_tcp,1
1250_tcp,3
1253_tcp,3
1278_tcp,5
1281_tcp,7
12876_tcp,1
1320_tcp,6
1322_tcp,3
13281_tcp,1
1331_tcp,4
1341_tcp,3
1343_tcp,3
13468_tcp,1
13600_tcp,1
13862_tcp,1
13930_tcp,1
1406_tcp,2
14124_tcp,1
1418_tcp,2
1424_tcp,5
1455_tcp,5
14693_udp,10
14861_tcp,1
1486_tcp,3
1491_tcp,4
1494_tcp,3
14970_tcp,1
15551_tcp,1
15628_tcp,1
15767_tcp,1
1577_tcp,4
15884_tcp,1
1593_tcp,4
15952_tcp,1
16098_tcp,1
1610_tcp,3
16114_tcp,1
1616_tcp,3
1622_tcp,5
1628_tcp,4
16470_tcp,1
1658_tcp,4
16645_tcp,1
16694_tcp,1
16728_tcp,3
16988_tcp,1
17117_tcp,1
17295_tcp,1
17373_tcp,1
1739_tcp,3
1740_tcp,4
17473_tcp,1
17626_tcp,1
17673_tcp,1
17722_tcp,1
1772_tcp,1
1777_tcp,7
17806_tcp,1
1788_tcp,5
18040_udp,2
18357_tcp,2
1835_tcp,2
18370_tcp,1
18419_tcp,1
18597_tcp,1
1862_tcp,1
1902_tcp,3
19048_tcp,1
19152_tcp,2
1927_tcp,2
1931_tcp,3
19320_tcp,1
19622_tcp,1
19713_tcp,1
1987_tcp,4
1996_tcp,3
20079_tcp,2
20191_tcp,1
20405_tcp,1
20461_tcp,1
2054_tcp,4
20619_tcp,1
20778_tcp,1
2090_tcp,4
20968_tcp,1
2100_tcp,4
2102_tcp,2
21075_tcp,1
21080_tcp,1
21120_tcp,1
21172_tcp,1
2124_tcp,2
21250_tcp,1
2137_tcp,2
2182_tcp,4
21859_tcp,1
21874_tcp,1
2196_tcp,5
22148_tcp,1
22226_tcp,1
22274_tcp,1
2231_tcp,3
2249_tcp,1
22546_tcp,1
2268_tcp,2
2277_tcp,1
22884_tcp,2
22890_tcp,1
2291_tcp,3
2298_tcp,4
23681_tcp,1
23695_tcp,1
2379_tcp,5
2384_tcp,2
2412_tcp,2
24323_tcp,1
24445_tcp,1
2457_tcp,1
24670_tcp,1
2501_tcp,4
25092_tcp,1
2527_tcp,4
25537_tcp,1
25655_tcp,1
2569_tcp,1
25712_tcp,3
25978_tcp,1
26311_tcp,1
26356_tcp,1
26387_tcp,1
2649_tcp,3
2653_tcp,5
26661_tcp,1
26918_tcp,1
27147_tcp,1
27160_tcp,1
27165_tcp,1
2720_tcp,1
27218_tcp,1
27356_tcp,1
2748_tcp,3
27516_tcp,1
27833_tcp,1
28008_tcp,1
28055_tcp,1
28248_tcp,2
2837_tcp,4
2848_tcp,3
28527_tcp,1
2856_tcp,2
2877_tcp,6
28804_tcp,1
2891_tcp,4
29047_tcp,1
2906_tcp,2
2942_tcp,3
2970_tcp,2
2974_tcp,3
3019_tcp,3
30205_tcp,1
30211_tcp,1
30261_tcp,1
3046_tcp,4
30506_tcp,1
30515_tcp,1
30606_tcp,2
30619_tcp,1
3061_tcp,2
3063_tcp,2
30887_tcp,1
30894_tcp,1
3104_tcp,2
31051_tcp,1
3130_tcp,1
31353_tcp,1
31399_tcp,1
3146_tcp,5
31653_tcp,1
31939_tcp,1
3216_tcp,2
3230_tcp,3
3242_tcp,5
3244_tcp,4
32517_tcp,1
32640_tcp,1
3284_tcp,3
32937_tcp,1
33027_tcp,1
33056_tcp,1
3319_tcp,2
33331_tcp,1
33368_tcp,1
3340_tcp,2
33479_tcp,1
3348_tcp,2
3352_tcp,2
33621_tcp,1
33853_tcp,1
33864_tcp,1
3387_tcp,3
33988_tcp,1
3408_tcp,1
3412_tcp,5
3413_tcp,1
34200_tcp,1
34239_tcp,1
3446_tcp,2
3457_tcp,2
34678_tcp,1
34800_tcp,1
34827_tcp,1
34932_tcp,1
35001_tcp,1
3511_tcp,2
3518_tcp,2
35197_tcp,1
35330_tcp,1
35332_tcp,1
35348_tcp,1
3543_tcp,1
35512_tcp,1
3565_tcp,3
35696_tcp,1
35749_tcp,1
35776_tcp,1
35795_tcp,1
35853_tcp,1
3594_tcp,3
3601_tcp,2
3604_tcp,2
36119_tcp,1
3635_tcp,1
3646_tcp,3
36787_tcp,1
37026_tcp,1
37089_tcp,3
3720_tcp,3
3733_tcp,1
37533_tcp,1
3772_tcp,1
3782_tcp,3
37903_tcp,1
38027_tcp,1
38029_tcp,1
3840_tcp,1
3847_tcp,3
3881_tcp,3
39031_tcp,1
39091_tcp,1
3911_tcp,4
3921_tcp,1
3924_tcp,3
39480_tcp,1
39491_tcp,1
39970_tcp,1
40060_tcp,1
4013_tcp,2
40170_tcp,1
4031_tcp,2
40483_tcp,2
40535_tcp,1
40566_tcp,1
4104_tcp,3
4117_tcp,2
4155_tcp,2
4169_tcp,1
41956_tcp,1
42019_tcp,1
42127_tcp,1
4214_tcp,1
42512_tcp,2
42738_tcp,1
4275_tcp,2
42867_tcp,2
42875_tcp,1
42999_tcp,1
43015_tcp,1
43116_tcp,1
4324_tcp,2
43311_tcp,1
43486_tcp,1
4357_tcp,1
43584_tcp,1
4364_tcp,2
43755_tcp,1
4375_tcp,1
4376_tcp,2
4387_tcp,3
4391_tcp,2
43953_tcp,1
44151_tcp,1
4423_tcp,2
44428_tcp,1
44499_tcp,2
4474_tcp,4
4475_tcp,2
4490_tcp,1
45197_tcp,1
45251_tcp,1
45558_tcp,1
4565_tcp,1
45753_tcp,1
45804_tcp,1
4586_tcp,4
45894_tcp,2
45901_tcp,1
4594_tcp,2
45987_tcp,1
45989_tcp,1
46028_tcp,1
4623_tcp,4
4642_tcp,1
46481_tcp,1
4650_tcp,2
46593_tcp,1
4669_tcp,2
4671_tcp,1
46815_tcp,1
4682_tcp,3
4686_tcp,4
47021_tcp,1
47332_tcp,1
4738_tcp,3
47470_tcp,2
4748_tcp,6
47527_tcp,1
4759_tcp,1
4793_tcp,4
48000_tcp,1
4810_tcp,2
48284_tcp,1
4834_tcp,2
4837_tcp,3
4845_tcp,3
4847_tcp,2
4849_tcp,2
48687_tcp,1
48796_tcp,1
4885_tcp,3
48952_tcp,1
48999_tcp,1
49175_tcp,1
49217_tcp,1
49279_tcp,1
49563_tcp,1
49709_tcp,1
49811_tcp,1
4998_tcp,3
50207_tcp,1
50305_tcp,1
50325_tcp,1
50328_tcp,4
50556_tcp,1
50604_tcp,1
5062_tcp,1
50992_tcp,1
51045_tcp,1
51123_tcp,1
51360_tcp,1
51377_tcp,1
51427_tcp,1
52055_tcp,1
52228_tcp,1
52294_tcp,1
52344_tcp,1
52534_tcp,1
52998_tcp,3
5347_tcp,1
53915_tcp,1
54143_tcp,1
54193_tcp,1
54273_tcp,1
54376_tcp,2
54487_tcp,1
54504_tcp,1
54794_tcp,1
5482_tcp,1
55008_tcp,1
55051_tcp,1
55215_tcp,1
55463_tcp,1
55505_tcp,1
55926_tcp,1
55990_tcp,1
56122_tcp,1
56221_tcp,1
56368_tcp,1
56441_tcp,1
56549_tcp,1
56593_tcp,1
56616_tcp,1
56828_tcp,1
57016_tcp,1
57232_tcp,1
57326_tcp,1
57467_tcp,1
57588_tcp,1
57693_tcp,1
5782_tcp,1
57916_udp,10
57919_tcp,1
57925_tcp,1
57976_tcp,1
5810_tcp,1
58253_tcp,1
58368_tcp,1
58417_tcp,1
58531_tcp,1
58548_tcp,1
59303_tcp,1
59453_tcp,2
5980_tcp,1
59979_tcp,1
60381_tcp,1
60552_tcp,1
60906_tcp,1
60983_tcp,1
61473_tcp,1
61499_tcp,1
61678_tcp,1
61682_tcp,1
62039_tcp,1
62073_tcp,1
6238_tcp,2
6241_tcp,1
62719_tcp,1
62897_tcp,1
63015_tcp,1
63166_tcp,1
63300_tcp,1
63431_tcp,1
63447_tcp,1
6375_tcp,1
6378_tcp,1
63804_tcp,1
63808_tcp,1
63884_tcp,1
63960_tcp,2
64249_tcp,1
64524_tcp,1
64616_tcp,1
6481_tcp,2
64902_tcp,1
6504_tcp,1
65191_tcp,1
65208_tcp,1
65289_tcp,1
6614_tcp,1
6667_tcp,956854
6814_tcp,1
7043_tcp,1
7090_tcp,1
7202_tcp,1
7228_tcp,1
7250_tcp,1
7459_udp,2
7925_tcp,1
8037_tcp,1
8168_tcp,2
8368_tcp,1
8734_tcp,1
8866_tcp,1
8920_tcp,1
9078_tcp,1
9142_tcp,1
9285_tcp,1
9384_tcp,1
9561_tcp,1
9806_tcp,2
9879_tcp,1
9948_tcp,1
wins,3
10024_tcp,1
1033_tcp,2
1049_tcp,2
1079_tcp,2
10884_tcp,1
10926_tcp,1
11013_tcp,1
1111_tcp,2
1129_tcp,3
11464_tcp,2
1204_tcp,2
1210_tcp,2
12311_tcp,1
1240_tcp,3
12435_tcp,1
12458_tcp,1
12459_tcp,1
1251_tcp,4
12579_tcp,1
1271_tcp,4
12915_tcp,1
1300_tcp,1
13014_tcp,1
1303_tcp,4
1304_tcp,3
1308_tcp,3
13135_tcp,2
13158_tcp,1
1327_tcp,2
13342_udp,2
1336_tcp,4
13385_tcp,2
13433_tcp,1
13459_tcp,1
13523_tcp,1
13621_tcp,1
1363_tcp,3
1384_tcp,2
13857_tcp,2
1385_udp,10
1386_tcp,2
14025_tcp,1
14122_tcp,1
1428_tcp,1
1429_tcp,3
14671_tcp,1
14726_tcp,1
14782_tcp,1
1484_tcp,5
14874_tcp,1
14899_tcp,1
15141_tcp,1
1539_tcp,5
15427_tcp,1
15432_tcp,1
1570_tcp,2
15717_tcp,1
15781_tcp,1
1600_tcp,5
1604_tcp,2
1613_tcp,3
1614_tcp,3
16263_tcp,1
16309_tcp,1
1630_tcp,2
17007_tcp,1
1703_tcp,4
17304_tcp,1
17403_tcp,1
1750_tcp,2
17787_tcp,1
18190_tcp,1
18452_tcp,1
1868_tcp,1
18762_tcp,1
18763_tcp,1
18771_tcp,1
18821_tcp,2
1883_tcp,4
1890_tcp,2
19050_tcp,1
19062_tcp,1
19177_tcp,1
1922_tcp,2
19333_tcp,1
1937_tcp,3
1950_tcp,2
19605_tcp,1
1960_tcp,3
19688_tcp,1
1972_tcp,1
1977_tcp,5
19838_tcp,1
19921_tcp,1
1992_tcp,3
19990_tcp,1
20114_tcp,1
20135_tcp,1
20201_tcp,1
2034_tcp,4
20538_tcp,1
2055_tcp,3
2067_tcp,5
2082_tcp,3
21033_tcp,1
21124_tcp,1
21221_tcp,1
2132_tcp,4
2143_tcp,3
21478_tcp,1
2162_tcp,3
2172_tcp,4
21765_tcp,1
21769_tcp,1
21809_tcp,1
21953_tcp,1
2198_tcp,3
2212_tcp,1
2223_tcp,5
2236_tcp,4
22488_tcp,1
2259_tcp,3
22667_tcp,1
22738_tcp,1
22761_tcp,1
22879_tcp,1
23057_tcp,1
23158_tcp,1
2323_tcp,2
2331_tcp,1
23436_tcp,1
2345_tcp,2
2394_tcp,1
2396_tcp,3
24271_tcp,1
24346_tcp,1
24415_tcp,1
2453_tcp,4
2465_tcp,4
24856_tcp,1
24947_tcp,1
24980_tcp,1
2507_tcp,4
25274_tcp,1
2543_tcp,2
25499_tcp,1
25645_tcp,1
25648_tcp,1
25681_tcp,1
25696_tcp,1
25768_tcp,1
2576_tcp,3
26008_tcp,1
2616_tcp,3
2617_tcp,2
2642_tcp,3
26541_tcp,1
26572_tcp,1
2657_tcp,1
2661_tcp,4
2665_tcp,4
2675_tcp,2
26830_tcp,1
26949_tcp,1
27166_tcp,1
2729_tcp,2
27352_tcp,1
2739_tcp,4
2741_tcp,4
27471_tcp,1
2772_tcp,2
2779_tcp,1
27845_tcp,1
27911_tcp,1
2802_tcp,2
2806_tcp,1
28165_tcp,1
2827_tcp,2
2829_tcp,2
2873_tcp,3
28872_tcp,1
28901_tcp,1
2900_tcp,2
2928_tcp,4
2935_tcp,3
2950_tcp,3
29625_tcp,1
2971_tcp,2
29746_tcp,1
29845_tcp,1
30035_tcp,1
3003_tcp,1
3013_tcp,3
3024_tcp,3
30493_tcp,1
30593_tcp,1
3072_tcp,1
30778_tcp,1
3081_tcp,1
31017_tcp,1
3115_tcp,2
31165_tcp,1
3118_tcp,3
3119_tcp,2
31226_tcp,1
3122_tcp,4
31261_tcp,1
3134_tcp,1
31372_tcp,1
31444_tcp,1
31478_tcp,1
31568_tcp,1
31693_tcp,1
31825_tcp,1
31852_tcp,1
31860_tcp,1
32078_tcp,2
32105_tcp,1
3212_tcp,4
32146_tcp,1
32331_tcp,1
3236_tcp,2
3243_tcp,1
32454_tcp,2
3250_tcp,3
32579_tcp,1
3263_tcp,3
32672_tcp,1
3290_tcp,4
32949_tcp,1
33004_tcp,1
33044_tcp,1
3318_tcp,4
3321_tcp,3
33252_tcp,1
3351_tcp,2
33586_tcp,1
33674_tcp,1
33931_tcp,2
3393_tcp,2
3401_tcp,2
34263_tcp,1
34555_tcp,1
3468_tcp,1
34727_tcp,1
3476_tcp,2
34791_tcp,1
3510_tcp,2
35231_tcp,1
35343_tcp,1
35561_tcp,1
3558_tcp,1
35734_tcp,1
35741_tcp,1
3621_tcp,3
36410_tcp,1
3649_tcp,1
3652_tcp,1
36566_tcp,1
3671_tcp,2
3691_tcp,3
36935_tcp,1
37084_tcp,1
3715_tcp,2
3737_tcp,2
3738_tcp,4
37462_tcp,1
37656_tcp,1
37662_tcp,1
3817_tcp,2
38224_tcp,2
38303_tcp,1
3831_tcp,1
38449_tcp,2
38493_tcp,1
38512_tcp,1
3852_tcp,4
3868_tcp,1
38888_tcp,1
3891_tcp,1
38928_tcp,1
3904_tcp,1
39051_tcp,1
39161_tcp,1
39164_tcp,1
39247_tcp,1
39312_tcp,1
3935_tcp,1
3946_tcp,2
39512_tcp,1
3952_tcp,2
39566_tcp,2
39757_tcp,1
3975_tcp,1
4000_tcp,3
40214_tcp,2
40433_tcp,1
40437_tcp,1
40445_tcp,1
40624_tcp,1
40694_tcp,1
4070_tcp,2
40815_tcp,1
40878_tcp,1
4088_tcp,2
41140_tcp,1
41298_tcp,1
41341_tcp,1
4134_tcp,3
41402_tcp,1
41435_tcp,1
41493_tcp,1
41583_tcp,1
41649_tcp,1
41763_tcp,1
